"Store_id","Date","Region_Code","Store_Type","Location_Type","Latitude","Longitude","Predicted_Sales"
81,2019-07-27,"R1","S3","L2",40.5141531036235,-81.3479307251982,64988.484375
81,2019-07-28,"R1","S3","L2",40.5141531036235,-81.3479307251982,50051.89453125
81,2019-07-29,"R1","S3","L2",40.5141531036235,-81.3479307251982,41694.2890625
81,2019-07-30,"R1","S3","L2",40.5141531036235,-81.3479307251982,41171.82421875
81,2019-07-31,"R1","S3","L2",40.5141531036235,-81.3479307251982,41127.14453125
82,2019-06-01,"R1","S4","L2",41.2356944986619,-81.2229041431565,72236.3203125
82,2019-06-02,"R1","S4","L2",41.2356944986619,-81.2229041431565,67681.421875
82,2019-06-03,"R1","S4","L2",41.2356944986619,-81.2229041431565,57312.3203125
82,2019-06-04,"R1","S4","L2",41.2356944986619,-81.2229041431565,56901.390625
82,2019-06-05,"R1","S4","L2",41.2356944986619,-81.2229041431565,55682.69921875
82,2019-06-06,"R1","S4","L2",41.2356944986619,-81.2229041431565,56901.390625
82,2019-06-07,"R1","S4","L2",41.2356944986619,-81.2229041431565,56663.0546875
82,2019-06-08,"R1","S4","L2",41.2356944986619,-81.2229041431565,81255.1875
82,2019-06-09,"R1","S4","L2",41.2356944986619,-81.2229041431565,79415.890625
82,2019-06-10,"R1","S4","L2",41.2356944986619,-81.2229041431565,69277.7734375
82,2019-06-11,"R1","S4","L2",41.2356944986619,-81.2229041431565,69277.7734375
82,2019-06-12,"R1","S4","L2",41.2356944986619,-81.2229041431565,69134.671875
82,2019-06-13,"R1","S4","L2",41.2356944986619,-81.2229041431565,55430.984375
82,2019-06-14,"R1","S4","L2",41.2356944986619,-81.2229041431565,55430.984375
82,2019-06-15,"R1","S4","L2",41.2356944986619,-81.2229041431565,63414.125
82,2019-06-16,"R1","S4","L2",41.2356944986619,-81.2229041431565,62574.16796875
82,2019-06-17,"R1","S4","L2",41.2356944986619,-81.2229041431565,56206.14453125
82,2019-06-18,"R1","S4","L2",41.2356944986619,-81.2229041431565,57100.23046875
82,2019-06-19,"R1","S4","L2",41.2356944986619,-81.2229041431565,57100.23046875
82,2019-06-20,"R1","S4","L2",41.2356944986619,-81.2229041431565,70970.4296875
82,2019-06-21,"R1","S4","L2",41.2356944986619,-81.2229041431565,71091.703125
82,2019-06-22,"R1","S4","L2",41.2356944986619,-81.2229041431565,81276.5625
82,2019-06-23,"R1","S4","L2",41.2356944986619,-81.2229041431565,81276.5625
82,2019-06-24,"R1","S4","L2",41.2356944986619,-81.2229041431565,71091.703125
82,2019-06-25,"R1","S4","L2",41.2356944986619,-81.2229041431565,57829.8828125
82,2019-06-26,"R1","S4","L2",41.2356944986619,-81.2229041431565,57908.94921875
82,2019-06-27,"R1","S4","L2",41.2356944986619,-81.2229041431565,57908.94921875
82,2019-06-28,"R1","S4","L2",41.2356944986619,-81.2229041431565,58104.07421875
82,2019-06-29,"R1","S4","L2",41.2356944986619,-81.2229041431565,70278
82,2019-06-30,"R1","S4","L2",41.2356944986619,-81.2229041431565,76142.75
82,2019-07-01,"R1","S4","L2",41.2356944986619,-81.2229041431565,62050.0078125
82,2019-07-02,"R1","S4","L2",41.2356944986619,-81.2229041431565,73984.8359375
82,2019-07-03,"R1","S4","L2",41.2356944986619,-81.2229041431565,74018.15625
82,2019-07-04,"R1","S4","L2",41.2356944986619,-81.2229041431565,62809.53125
82,2019-07-05,"R1","S4","L2",41.2356944986619,-81.2229041431565,74018.15625
82,2019-07-06,"R1","S4","L2",41.2356944986619,-81.2229041431565,89217.7734375
82,2019-07-07,"R1","S4","L2",41.2356944986619,-81.2229041431565,74388.3671875
82,2019-07-08,"R1","S4","L2",41.2356944986619,-81.2229041431565,57927.7265625
82,2019-07-09,"R1","S4","L2",41.2356944986619,-81.2229041431565,57031.96484375
82,2019-07-10,"R1","S4","L2",41.2356944986619,-81.2229041431565,57031.96484375
82,2019-07-11,"R1","S4","L2",41.2356944986619,-81.2229041431565,57031.96484375
82,2019-07-12,"R1","S4","L2",41.2356944986619,-81.2229041431565,57031.96484375
82,2019-07-13,"R1","S4","L2",41.2356944986619,-81.2229041431565,80704.9296875
82,2019-07-14,"R1","S4","L2",41.2356944986619,-81.2229041431565,80704.9296875
82,2019-07-15,"R1","S4","L2",41.2356944986619,-81.2229041431565,71094.5078125
82,2019-07-16,"R1","S4","L2",41.2356944986619,-81.2229041431565,71202.8515625
82,2019-07-17,"R1","S4","L2",41.2356944986619,-81.2229041431565,71202.8515625
82,2019-07-18,"R1","S4","L2",41.2356944986619,-81.2229041431565,57258.7734375
82,2019-07-19,"R1","S4","L2",41.2356944986619,-81.2229041431565,57258.7734375
82,2019-07-20,"R1","S4","L2",41.2356944986619,-81.2229041431565,67158.109375
82,2019-07-21,"R1","S4","L2",41.2356944986619,-81.2229041431565,67279.3828125
82,2019-07-22,"R1","S4","L2",41.2356944986619,-81.2229041431565,57380.046875
82,2019-07-23,"R1","S4","L2",41.2356944986619,-81.2229041431565,51214.546875
82,2019-07-24,"R1","S4","L2",41.2356944986619,-81.2229041431565,51214.546875
82,2019-07-25,"R1","S4","L2",41.2356944986619,-81.2229041431565,65784.65625
82,2019-07-26,"R1","S4","L2",41.2356944986619,-81.2229041431565,65863.7265625
82,2019-07-27,"R1","S4","L2",41.2356944986619,-81.2229041431565,75442.9375
82,2019-07-28,"R1","S4","L2",41.2356944986619,-81.2229041431565,76021.15625
82,2019-07-29,"R1","S4","L2",41.2356944986619,-81.2229041431565,65980.734375
82,2019-07-30,"R1","S4","L2",41.2356944986619,-81.2229041431565,51327.4921875
82,2019-07-31,"R1","S4","L2",41.2356944986619,-81.2229041431565,51282.8125
83,2019-06-01,"R1","S2","L5",40.8099995254539,-80.8165614118334,27122.916015625
83,2019-06-02,"R1","S2","L5",40.8099995254539,-80.8165614118334,24033.818359375
83,2019-06-03,"R1","S2","L5",40.8099995254539,-80.8165614118334,17867.20703125
83,2019-06-04,"R1","S2","L5",40.8099995254539,-80.8165614118334,17989.052734375
83,2019-06-05,"R1","S2","L5",40.8099995254539,-80.8165614118334,20669.353515625
83,2019-06-06,"R1","S2","L5",40.8099995254539,-80.8165614118334,24317.787109375
83,2019-06-07,"R1","S2","L5",40.8099995254539,-80.8165614118334,24291.529296875
83,2019-06-08,"R1","S2","L5",40.8099995254539,-80.8165614118334,30646.890625
83,2019-06-09,"R1","S2","L5",40.8099995254539,-80.8165614118334,28862.42578125
83,2019-06-10,"R1","S2","L5",40.8099995254539,-80.8165614118334,17738.314453125
83,2019-06-11,"R1","S2","L5",40.8099995254539,-80.8165614118334,17738.314453125
83,2019-06-12,"R1","S2","L5",40.8099995254539,-80.8165614118334,17738.314453125
83,2019-06-13,"R1","S2","L5",40.8099995254539,-80.8165614118334,17738.314453125
83,2019-06-14,"R1","S2","L5",40.8099995254539,-80.8165614118334,17738.314453125
83,2019-06-15,"R1","S2","L5",40.8099995254539,-80.8165614118334,20054.958984375
83,2019-06-16,"R1","S2","L5",40.8099995254539,-80.8165614118334,26162.53125
83,2019-06-17,"R1","S2","L5",40.8099995254539,-80.8165614118334,24933.83203125
83,2019-06-18,"R1","S2","L5",40.8099995254539,-80.8165614118334,25829.017578125
83,2019-06-19,"R1","S2","L5",40.8099995254539,-80.8165614118334,25829.017578125
83,2019-06-20,"R1","S2","L5",40.8099995254539,-80.8165614118334,25829.017578125
83,2019-06-21,"R1","S2","L5",40.8099995254539,-80.8165614118334,19363.427734375
83,2019-06-22,"R1","S2","L5",40.8099995254539,-80.8165614118334,22981.5078125
83,2019-06-23,"R1","S2","L5",40.8099995254539,-80.8165614118334,22981.5078125
83,2019-06-24,"R1","S2","L5",40.8099995254539,-80.8165614118334,19363.427734375
83,2019-06-25,"R1","S2","L5",40.8099995254539,-80.8165614118334,19639.48828125
83,2019-06-26,"R1","S2","L5",40.8099995254539,-80.8165614118334,19894.037109375
83,2019-06-27,"R1","S2","L5",40.8099995254539,-80.8165614118334,19894.037109375
83,2019-06-28,"R1","S2","L5",40.8099995254539,-80.8165614118334,26324.876953125
83,2019-06-29,"R1","S2","L5",40.8099995254539,-80.8165614118334,32356.349609375
83,2019-06-30,"R1","S2","L5",40.8099995254539,-80.8165614118334,36730.55859375
83,2019-07-01,"R1","S2","L5",40.8099995254539,-80.8165614118334,26739.41015625
83,2019-07-02,"R1","S2","L5",40.8099995254539,-80.8165614118334,26653.46484375
83,2019-07-03,"R1","S2","L5",40.8099995254539,-80.8165614118334,20810.35546875
83,2019-07-04,"R1","S2","L5",40.8099995254539,-80.8165614118334,19710.400390625
83,2019-07-05,"R1","S2","L5",40.8099995254539,-80.8165614118334,20810.35546875
83,2019-07-06,"R1","S2","L5",40.8099995254539,-80.8165614118334,27594.232421875
83,2019-07-07,"R1","S2","L5",40.8099995254539,-80.8165614118334,27594.232421875
83,2019-07-08,"R1","S2","L5",40.8099995254539,-80.8165614118334,19737.328125
83,2019-07-09,"R1","S2","L5",40.8099995254539,-80.8165614118334,25445.396484375
83,2019-07-10,"R1","S2","L5",40.8099995254539,-80.8165614118334,25445.396484375
83,2019-07-11,"R1","S2","L5",40.8099995254539,-80.8165614118334,25445.396484375
83,2019-07-12,"R1","S2","L5",40.8099995254539,-80.8165614118334,25445.396484375
83,2019-07-13,"R1","S2","L5",40.8099995254539,-80.8165614118334,29187.255859375
83,2019-07-14,"R1","S2","L5",40.8099995254539,-80.8165614118334,21999.345703125
83,2019-07-15,"R1","S2","L5",40.8099995254539,-80.8165614118334,18903.119140625
83,2019-07-16,"R1","S2","L5",40.8099995254539,-80.8165614118334,19011.46875
83,2019-07-17,"R1","S2","L5",40.8099995254539,-80.8165614118334,19011.46875
83,2019-07-18,"R1","S2","L5",40.8099995254539,-80.8165614118334,19011.46875
83,2019-07-19,"R1","S2","L5",40.8099995254539,-80.8165614118334,19011.46875
83,2019-07-20,"R1","S2","L5",40.8099995254539,-80.8165614118334,22416.640625
83,2019-07-21,"R1","S2","L5",40.8099995254539,-80.8165614118334,29725.82421875
83,2019-07-22,"R1","S2","L5",40.8099995254539,-80.8165614118334,25793.48046875
83,2019-07-23,"R1","S2","L5",40.8099995254539,-80.8165614118334,22228.837890625
83,2019-07-24,"R1","S2","L5",40.8099995254539,-80.8165614118334,22228.837890625
83,2019-07-25,"R1","S2","L5",40.8099995254539,-80.8165614118334,22157.787109375
83,2019-07-26,"R1","S2","L5",40.8099995254539,-80.8165614118334,16456.36328125
83,2019-07-27,"R1","S2","L5",40.8099995254539,-80.8165614118334,20107.08984375
83,2019-07-28,"R1","S2","L5",40.8099995254539,-80.8165614118334,20680.380859375
83,2019-07-29,"R1","S2","L5",40.8099995254539,-80.8165614118334,16573.37890625
83,2019-07-30,"R1","S2","L5",40.8099995254539,-80.8165614118334,16561.298828125
83,2019-07-31,"R1","S2","L5",40.8099995254539,-80.8165614118334,16516.6171875
84,2019-06-01,"R3","S1","L1",37.2682672147639,-87.0778699994553,47513.4609375
84,2019-06-02,"R3","S1","L1",37.2682672147639,-87.0778699994553,43684.515625
84,2019-06-03,"R3","S1","L1",37.2682672147639,-87.0778699994553,34743.17578125
84,2019-06-04,"R3","S1","L1",37.2682672147639,-87.0778699994553,34865.0234375
84,2019-06-05,"R3","S1","L1",37.2682672147639,-87.0778699994553,35832.15234375
84,2019-06-06,"R3","S1","L1",37.2682672147639,-87.0778699994553,44525.66796875
84,2019-06-07,"R3","S1","L1",37.2682672147639,-87.0778699994553,44287.33203125
84,2019-06-08,"R3","S1","L1",37.2682672147639,-87.0778699994553,53610.46875
84,2019-06-09,"R3","S1","L1",37.2682672147639,-87.0778699994553,51277.12890625
84,2019-06-10,"R3","S1","L1",37.2682672147639,-87.0778699994553,34293.18359375
84,2019-06-11,"R3","S1","L1",37.2682672147639,-87.0778699994553,34293.18359375
84,2019-06-12,"R3","S1","L1",37.2682672147639,-87.0778699994553,34293.18359375
84,2019-06-13,"R3","S1","L1",37.2682672147639,-87.0778699994553,34293.18359375
84,2019-06-14,"R3","S1","L1",37.2682672147639,-87.0778699994553,34293.18359375
84,2019-06-15,"R3","S1","L1",37.2682672147639,-87.0778699994553,38544.93359375
84,2019-06-16,"R3","S1","L1",37.2682672147639,-87.0778699994553,48189.30859375
84,2019-06-17,"R3","S1","L1",37.2682672147639,-87.0778699994553,44585.8828125
84,2019-06-18,"R3","S1","L1",37.2682672147639,-87.0778699994553,45603.6171875
84,2019-06-19,"R3","S1","L1",37.2682672147639,-87.0778699994553,45603.6171875
84,2019-06-20,"R3","S1","L1",37.2682672147639,-87.0778699994553,45603.6171875
84,2019-06-21,"R3","S1","L1",37.2682672147639,-87.0778699994553,36040.84765625
84,2019-06-22,"R3","S1","L1",37.2682672147639,-87.0778699994553,41588.8046875
84,2019-06-23,"R3","S1","L1",37.2682672147639,-87.0778699994553,41588.8046875
84,2019-06-24,"R3","S1","L1",37.2682672147639,-87.0778699994553,36040.84765625
84,2019-06-25,"R3","S1","L1",37.2682672147639,-87.0778699994553,36427.22265625
84,2019-06-26,"R3","S1","L1",37.2682672147639,-87.0778699994553,36681.76953125
84,2019-06-27,"R3","S1","L1",37.2682672147639,-87.0778699994553,36681.76953125
84,2019-06-28,"R3","S1","L1",37.2682672147639,-87.0778699994553,46209.7890625
84,2019-06-29,"R3","S1","L1",37.2682672147639,-87.0778699994553,53881.76171875
84,2019-06-30,"R3","S1","L1",37.2682672147639,-87.0778699994553,61563.859375
84,2019-07-01,"R3","S1","L1",37.2682672147639,-87.0778699994553,47751.73046875
84,2019-07-02,"R3","S1","L1",37.2682672147639,-87.0778699994553,47183.87109375
84,2019-07-03,"R3","S1","L1",37.2682672147639,-87.0778699994553,37796.6484375
84,2019-07-04,"R3","S1","L1",37.2682672147639,-87.0778699994553,34119.62109375
84,2019-07-05,"R3","S1","L1",37.2682672147639,-87.0778699994553,37796.6484375
84,2019-07-06,"R3","S1","L1",37.2682672147639,-87.0778699994553,47355.25
84,2019-07-07,"R3","S1","L1",37.2682672147639,-87.0778699994553,47355.25
84,2019-07-08,"R3","S1","L1",37.2682672147639,-87.0778699994553,36402.5234375
84,2019-07-09,"R3","S1","L1",37.2682672147639,-87.0778699994553,45559.88671875
84,2019-07-10,"R3","S1","L1",37.2682672147639,-87.0778699994553,45559.88671875
84,2019-07-11,"R3","S1","L1",37.2682672147639,-87.0778699994553,45559.88671875
84,2019-07-12,"R3","S1","L1",37.2682672147639,-87.0778699994553,45416.7890625
84,2019-07-13,"R3","S1","L1",37.2682672147639,-87.0778699994553,51716.3359375
84,2019-07-14,"R3","S1","L1",37.2682672147639,-87.0778699994553,40140.609375
84,2019-07-15,"R3","S1","L1",37.2682672147639,-87.0778699994553,35194.8984375
84,2019-07-16,"R3","S1","L1",37.2682672147639,-87.0778699994553,35562.1953125
84,2019-07-17,"R3","S1","L1",37.2682672147639,-87.0778699994553,35562.1953125
84,2019-07-18,"R3","S1","L1",37.2682672147639,-87.0778699994553,35562.1953125
84,2019-07-19,"R3","S1","L1",37.2682672147639,-87.0778699994553,35562.1953125
84,2019-07-20,"R3","S1","L1",37.2682672147639,-87.0778699994553,40811.62890625
84,2019-07-21,"R3","S1","L1",37.2682672147639,-87.0778699994553,52249.68359375
84,2019-07-22,"R3","S1","L1",37.2682672147639,-87.0778699994553,45764.87109375
84,2019-07-23,"R3","S1","L1",37.2682672147639,-87.0778699994553,41489.52734375
84,2019-07-24,"R3","S1","L1",37.2682672147639,-87.0778699994553,41489.52734375
84,2019-07-25,"R3","S1","L1",37.2682672147639,-87.0778699994553,41418.4765625
84,2019-07-26,"R3","S1","L1",37.2682672147639,-87.0778699994553,31799.93359375
84,2019-07-27,"R3","S1","L1",37.2682672147639,-87.0778699994553,37718.61328125
84,2019-07-28,"R3","S1","L1",37.2682672147639,-87.0778699994553,38170.20703125
84,2019-07-29,"R3","S1","L1",37.2682672147639,-87.0778699994553,31916.947265625
84,2019-07-30,"R3","S1","L1",37.2682672147639,-87.0778699994553,31145.10546875
84,2019-07-31,"R3","S1","L1",37.2682672147639,-87.0778699994553,31100.423828125
85,2019-06-01,"R1","S4","L2",40.2748698952375,-81.1566495054867,81289.78125
85,2019-06-02,"R1","S4","L2",40.2748698952375,-81.1566495054867,75757.6875
85,2019-06-03,"R1","S4","L2",40.2748698952375,-81.1566495054867,73977.1640625
85,2019-06-04,"R1","S4","L2",40.2748698952375,-81.1566495054867,72873.3046875
85,2019-06-05,"R1","S4","L2",40.2748698952375,-81.1566495054867,59940.63671875
85,2019-06-06,"R1","S4","L2",40.2748698952375,-81.1566495054867,72873.3046875
85,2019-06-07,"R1","S4","L2",40.2748698952375,-81.1566495054867,72634.96875
85,2019-06-08,"R1","S4","L2",40.2748698952375,-81.1566495054867,69386.21875
85,2019-06-09,"R1","S4","L2",40.2748698952375,-81.1566495054867,68324.59375
85,2019-06-10,"R1","S4","L2",40.2748698952375,-81.1566495054867,59139.59765625
85,2019-06-11,"R1","S4","L2",40.2748698952375,-81.1566495054867,59139.59765625
85,2019-06-12,"R1","S4","L2",40.2748698952375,-81.1566495054867,59139.59765625
85,2019-06-13,"R1","S4","L2",40.2748698952375,-81.1566495054867,59839.59375
85,2019-06-14,"R1","S4","L2",40.2748698952375,-81.1566495054867,73015.65625
85,2019-06-15,"R1","S4","L2",40.2748698952375,-81.1566495054867,81535.578125
85,2019-06-16,"R1","S4","L2",40.2748698952375,-81.1566495054867,80695.6171875
85,2019-06-17,"R1","S4","L2",40.2748698952375,-81.1566495054867,72541.0625
85,2019-06-18,"R1","S4","L2",40.2748698952375,-81.1566495054867,75169.625
85,2019-06-19,"R1","S4","L2",40.2748698952375,-81.1566495054867,64293.40234375
85,2019-06-20,"R1","S4","L2",40.2748698952375,-81.1566495054867,64981.109375
85,2019-06-21,"R1","S4","L2",40.2748698952375,-81.1566495054867,65102.3828125
85,2019-06-22,"R1","S4","L2",40.2748698952375,-81.1566495054867,73658.921875
85,2019-06-23,"R1","S4","L2",40.2748698952375,-81.1566495054867,73658.921875
85,2019-06-24,"R1","S4","L2",40.2748698952375,-81.1566495054867,65102.3828125
85,2019-06-25,"R1","S4","L2",40.2748698952375,-81.1566495054867,66120.5703125
85,2019-06-26,"R1","S4","L2",40.2748698952375,-81.1566495054867,78503.328125
85,2019-06-27,"R1","S4","L2",40.2748698952375,-81.1566495054867,78503.328125
85,2019-06-28,"R1","S4","L2",40.2748698952375,-81.1566495054867,78698.453125
85,2019-06-29,"R1","S4","L2",40.2748698952375,-81.1566495054867,91515.25
85,2019-06-30,"R1","S4","L2",40.2748698952375,-81.1566495054867,96640.4921875
85,2019-07-01,"R1","S4","L2",40.2748698952375,-81.1566495054867,73090.9609375
85,2019-07-02,"R1","S4","L2",40.2748698952375,-81.1566495054867,72004.125
85,2019-07-03,"R1","S4","L2",40.2748698952375,-81.1566495054867,67663.921875
85,2019-07-04,"R1","S4","L2",40.2748698952375,-81.1566495054867,63099
85,2019-07-05,"R1","S4","L2",40.2748698952375,-81.1566495054867,67131.1484375
85,2019-07-06,"R1","S4","L2",40.2748698952375,-81.1566495054867,81246.5390625
85,2019-07-07,"R1","S4","L2",40.2748698952375,-81.1566495054867,94704.1875
85,2019-07-08,"R1","S4","L2",40.2748698952375,-81.1566495054867,77562.8671875
85,2019-07-09,"R1","S4","L2",40.2748698952375,-81.1566495054867,76592.1953125
85,2019-07-10,"R1","S4","L2",40.2748698952375,-81.1566495054867,76592.1953125
85,2019-07-11,"R1","S4","L2",40.2748698952375,-81.1566495054867,76592.1953125
85,2019-07-12,"R1","S4","L2",40.2748698952375,-81.1566495054867,63328.46875
85,2019-07-13,"R1","S4","L2",40.2748698952375,-81.1566495054867,74773.609375
85,2019-07-14,"R1","S4","L2",40.2748698952375,-81.1566495054867,74773.609375
85,2019-07-15,"R1","S4","L2",40.2748698952375,-81.1566495054867,63829.015625
85,2019-07-16,"R1","S4","L2",40.2748698952375,-81.1566495054867,63937.3671875
85,2019-07-17,"R1","S4","L2",40.2748698952375,-81.1566495054867,63202.7890625
85,2019-07-18,"R1","S4","L2",40.2748698952375,-81.1566495054867,63202.7890625
85,2019-07-19,"R1","S4","L2",40.2748698952375,-81.1566495054867,75831.7109375
85,2019-07-20,"R1","S4","L2",40.2748698952375,-81.1566495054867,86326.421875
85,2019-07-21,"R1","S4","L2",40.2748698952375,-81.1566495054867,86447.6953125
85,2019-07-22,"R1","S4","L2",40.2748698952375,-81.1566495054867,76824.7734375
85,2019-07-23,"R1","S4","L2",40.2748698952375,-81.1566495054867,71994.1484375
85,2019-07-24,"R1","S4","L2",40.2748698952375,-81.1566495054867,57680.05078125
85,2019-07-25,"R1","S4","L2",40.2748698952375,-81.1566495054867,57609
85,2019-07-26,"R1","S4","L2",40.2748698952375,-81.1566495054867,57688.06640625
85,2019-07-27,"R1","S4","L2",40.2748698952375,-81.1566495054867,65724.359375
85,2019-07-28,"R1","S4","L2",40.2748698952375,-81.1566495054867,66302.578125
85,2019-07-29,"R1","S4","L2",40.2748698952375,-81.1566495054867,58343.3828125
85,2019-07-30,"R1","S4","L2",40.2748698952375,-81.1566495054867,58331.30078125
85,2019-07-31,"R1","S4","L2",40.2748698952375,-81.1566495054867,71901.59375
86,2019-06-01,"R4","S1","L1",33.5037182153901,-90.022377145011,46472.1484375
86,2019-06-02,"R4","S1","L1",33.5037182153901,-90.022377145011,42643.203125
86,2019-06-03,"R4","S1","L1",33.5037182153901,-90.022377145011,33618.171875
86,2019-06-04,"R4","S1","L1",33.5037182153901,-90.022377145011,33740.01953125
86,2019-06-05,"R4","S1","L1",33.5037182153901,-90.022377145011,33459.9453125
86,2019-06-06,"R4","S1","L1",33.5037182153901,-90.022377145011,42206.6796875
86,2019-06-07,"R4","S1","L1",33.5037182153901,-90.022377145011,41968.34375
86,2019-06-08,"R4","S1","L1",33.5037182153901,-90.022377145011,51487.20703125
86,2019-06-09,"R4","S1","L1",33.5037182153901,-90.022377145011,38802.17578125
86,2019-06-10,"R4","S1","L1",33.5037182153901,-90.022377145011,41634.83203125
86,2019-06-11,"R4","S1","L1",33.5037182153901,-90.022377145011,41634.83203125
86,2019-06-12,"R4","S1","L1",33.5037182153901,-90.022377145011,41491.734375
86,2019-06-13,"R4","S1","L1",33.5037182153901,-90.022377145011,41491.734375
86,2019-06-14,"R4","S1","L1",33.5037182153901,-90.022377145011,41491.734375
86,2019-06-15,"R4","S1","L1",33.5037182153901,-90.022377145011,37503.62109375
86,2019-06-16,"R4","S1","L1",33.5037182153901,-90.022377145011,36663.6640625
86,2019-06-17,"R4","S1","L1",33.5037182153901,-90.022377145011,34338.7734375
86,2019-06-18,"R4","S1","L1",33.5037182153901,-90.022377145011,34794.5703125
86,2019-06-19,"R4","S1","L1",33.5037182153901,-90.022377145011,34794.5703125
86,2019-06-20,"R4","S1","L1",33.5037182153901,-90.022377145011,34794.5703125
86,2019-06-21,"R4","S1","L1",33.5037182153901,-90.022377145011,34915.84375
86,2019-06-22,"R4","S1","L1",33.5037182153901,-90.022377145011,50843.7109375
86,2019-06-23,"R4","S1","L1",33.5037182153901,-90.022377145011,50843.7109375
86,2019-06-24,"R4","S1","L1",33.5037182153901,-90.022377145011,43405.90234375
86,2019-06-25,"R4","S1","L1",33.5037182153901,-90.022377145011,43576.72265625
86,2019-06-26,"R4","S1","L1",33.5037182153901,-90.022377145011,43831.26953125
86,2019-06-27,"R4","S1","L1",33.5037182153901,-90.022377145011,35556.765625
86,2019-06-28,"R4","S1","L1",33.5037182153901,-90.022377145011,35616.296875
86,2019-06-29,"R4","S1","L1",33.5037182153901,-90.022377145011,41677.8359375
86,2019-06-30,"R4","S1","L1",33.5037182153901,-90.022377145011,48952.33203125
86,2019-07-01,"R4","S1","L1",33.5037182153901,-90.022377145011,39140.69921875
86,2019-07-02,"R4","S1","L1",33.5037182153901,-90.022377145011,38519.0078125
86,2019-07-03,"R4","S1","L1",33.5037182153901,-90.022377145011,45089.25390625
86,2019-07-04,"R4","S1","L1",33.5037182153901,-90.022377145011,35505.1875
86,2019-07-05,"R4","S1","L1",33.5037182153901,-90.022377145011,45089.25390625
86,2019-07-06,"R4","S1","L1",33.5037182153901,-90.022377145011,57343.9140625
86,2019-07-07,"R4","S1","L1",33.5037182153901,-90.022377145011,46313.9375
86,2019-07-08,"R4","S1","L1",33.5037182153901,-90.022377145011,43695.12109375
86,2019-07-09,"R4","S1","L1",33.5037182153901,-90.022377145011,43088.7890625
86,2019-07-10,"R4","S1","L1",33.5037182153901,-90.022377145011,43088.7890625
86,2019-07-11,"R4","S1","L1",33.5037182153901,-90.022377145011,43088.7890625
86,2019-07-12,"R4","S1","L1",33.5037182153901,-90.022377145011,42945.69140625
86,2019-07-13,"R4","S1","L1",33.5037182153901,-90.022377145011,39392.19140625
86,2019-07-14,"R4","S1","L1",33.5037182153901,-90.022377145011,39392.19140625
86,2019-07-15,"R4","S1","L1",33.5037182153901,-90.022377145011,34362.7890625
86,2019-07-16,"R4","S1","L1",33.5037182153901,-90.022377145011,34471.140625
86,2019-07-17,"R4","S1","L1",33.5037182153901,-90.022377145011,34471.140625
86,2019-07-18,"R4","S1","L1",33.5037182153901,-90.022377145011,34471.140625
86,2019-07-19,"R4","S1","L1",33.5037182153901,-90.022377145011,34471.140625
86,2019-07-20,"R4","S1","L1",33.5037182153901,-90.022377145011,49853.0390625
86,2019-07-21,"R4","S1","L1",33.5037182153901,-90.022377145011,49974.3125
86,2019-07-22,"R4","S1","L1",33.5037182153901,-90.022377145011,43293.7734375
86,2019-07-23,"R4","S1","L1",33.5037182153901,-90.022377145011,39101.6953125
86,2019-07-24,"R4","S1","L1",33.5037182153901,-90.022377145011,39101.6953125
86,2019-07-25,"R4","S1","L1",33.5037182153901,-90.022377145011,30588.888671875
86,2019-07-26,"R4","S1","L1",33.5037182153901,-90.022377145011,30667.95703125
86,2019-07-27,"R4","S1","L1",33.5037182153901,-90.022377145011,36670.328125
86,2019-07-28,"R4","S1","L1",33.5037182153901,-90.022377145011,37121.921875
86,2019-07-29,"R4","S1","L1",33.5037182153901,-90.022377145011,30784.970703125
86,2019-07-30,"R4","S1","L1",33.5037182153901,-90.022377145011,30013.12890625
86,2019-07-31,"R4","S1","L1",33.5037182153901,-90.022377145011,29968.447265625
87,2019-06-01,"R3","S4","L2",36.0900185424834,-86.1651492619421,84165.140625
87,2019-06-02,"R3","S4","L2",36.0900185424834,-86.1651492619421,70957.390625
87,2019-06-03,"R3","S4","L2",36.0900185424834,-86.1651492619421,56123.6875
87,2019-06-04,"R3","S4","L2",36.0900185424834,-86.1651492619421,55712.75390625
87,2019-06-05,"R3","S4","L2",36.0900185424834,-86.1651492619421,77175.46875
87,2019-06-06,"R3","S4","L2",36.0900185424834,-86.1651492619421,94862.0234375
87,2019-06-07,"R3","S4","L2",36.0900185424834,-86.1651492619421,94623.6953125
87,2019-06-08,"R3","S4","L2",36.0900185424834,-86.1651492619421,108099.3828125
87,2019-06-09,"R3","S4","L2",36.0900185424834,-86.1651492619421,106260.0859375
87,2019-06-10,"R3","S4","L2",36.0900185424834,-86.1651492619421,54956.8515625
87,2019-06-11,"R3","S4","L2",36.0900185424834,-86.1651492619421,54956.8515625
87,2019-06-12,"R3","S4","L2",36.0900185424834,-86.1651492619421,54956.8515625
87,2019-06-13,"R3","S4","L2",36.0900185424834,-86.1651492619421,55179.60546875
87,2019-06-14,"R3","S4","L2",36.0900185424834,-86.1651492619421,55179.60546875
87,2019-06-15,"R3","S4","L2",36.0900185424834,-86.1651492619421,64127.41796875
87,2019-06-16,"R3","S4","L2",36.0900185424834,-86.1651492619421,94078.921875
87,2019-06-17,"R3","S4","L2",36.0900185424834,-86.1651492619421,87573.453125
87,2019-06-18,"R3","S4","L2",36.0900185424834,-86.1651492619421,88454.4296875
